URL,Review
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Fabulous every single time. Totally consistent by far the best Thai in Sacramento
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Restaurant dinner provide utensils or sauces
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Love their food!
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,I love their food food and the service
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,I love this place
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,The food was absolutely horrible.  VERY VERY Watered down taste. Doest look or taste right or good at all . I couldnt even eat it. It's definitely not what I ordered. I'm so upset. I was really looking forward to my favorite thai dish. And I instead received dirty sink water tasting food. 😭👎👎👎Huge fail
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,My drunken noodles was bland. The calamari breading was soggy. The spring roll sauce tasted like sweet peanut butter. The boat noodle soup was good.
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,The food is always great
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Thai Farm House is consistently delicious!!!
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,"Delicious soup, just what I wanted."
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Absolutely delicious and authentic tasting food with courteous service!
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Package smelled like cigarettes
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,"Good food, very tasty.  Arrived still warm."
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Good food and celiac/gluten free friendly
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Love this restaurant
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,"There was only a little bit of chicken in my Pad Thai.  I thought there used to be egg too?
The mango was falling apart it is so overripe, the sticky rice is hard.  A waste of money for that dish."
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,"Tasty food, great selection, delightful staff."
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Great tasting good prices
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,"I like my regular place, JPThai, better. Now I know."
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,The rice was mushy and the pork belly was just pure fat
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Food is very good
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Not as good as I expected it to be but it wasn’t bad.
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,The food is always delicious and fresh! 10 out of 10
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Food was very tasty.  Order was missing the rice.
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,"It's good, just disappointed they put chicken instead of tofu in one of the orders. Vegetarian wasn't able to eat what he ordered"
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,One of my favorites
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,The pork belly was delicious 😋
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,I ordered the Pad See Ewe and it was delicious. I live fairly far from the restaurant and it was piping hot when it arrived. I also ordered Thai iced tea and that was also very good. 10/10 will definitely be ordering from here again.
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Food good but late!  Driver was stuck at the restaurant waiting
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Pad Thai is the best I’ve had!
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,"Fine, nothing to write home about. Pad Thai was good, other stuff not so much"
https://www.grubhub.com/restaurant/thai-farm-house-1049-broadway-ste-40-sacramento/994364,Best Thai Food in Sacramento!
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,It was good but the food was sitting for over an hour bc the driver was late.
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Driver great order was short. Given Incorrect order
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"Great, fresh sushi - both veggie and fish- that was ready early!"
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Good as usual!
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,This may not mean anything to anyone else but I get these little candies when I order from them and they just make my day so much better every time :)
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"yummy food, nice staff. They also have a lot more options than the sushi places I’m used to"
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,The Super Philadelphia Roll was Super Delicious!
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Decent price (for sushi!) and very good. Delivered on time and just as it was handed to the driver afaik. Thanks Davis Sushi! Thanks driver!
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,It was good
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,The quality and quantity of the food was very good I would recommend it to others
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Some items are not edible because of poor quality
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,They need to open earlier so that I don't eat so late
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,It wasn't what I thought it would be
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,I love the food. I will order again.
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,I cannot say because I received someone else's food from a different restaurant.
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,It wasn't the best sushi.
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"Very good, larger than expected portion sizes"
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"Generally the food is normally decent quality and the price is good. However, in this most recent order, there was no wasabi in my order. Which I love and one of the main reasons I get sushi. I messaged the driver to see if maybe it had fallen out in his car, he responded and said “no” and when I asked him to please bring some, he ignored my message. That was very disappointing."
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Very good food. Fast delivery.
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,affordable and food service
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"Low quality, cheap sushi. Egg rolls had no filling! No brown rice option. It's a buffet restaurant and probably struggling in pandemic"
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"It was good, servings were bigger than expected, which was a nice surprise!"
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Amazing local mom and pop shop!!
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,It was just okay. The wait was long (after already waiting through grub hub) the food was put together really bad. The sushi fell apart as soon as I tried picking them up.
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,There were bits of plastic wrap in my food.
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Consistently excellent food and service.
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"10/10 would recommend! Their menu has a bunch of sushi options, and their sushi is always delicious! I've ordered from them so many times that this time they sent along a free soda for me! It was a ""melon creamy soda"" from Japan, and it was also delicious!"
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"The sushi was really tasty and the delivery person, Kai, was excellent!"
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Food was good but the order was missing a roll. Delivery is almost always later than originally stated.
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Food was very good!
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Very good and reasonably priced.
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,Delivery was quick so the sushi was still good! I enjoyed it
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"Good food for inexpensive sushi. Not the best sushi I’ve EVER had, but it hit the spot after a long time of not having sushi. I was hesitant to order any raw fish since the weather has been hot as of late, so the non-raw rolls were only what I was comfortable ordering."
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"Food was good, but they sent the order 30 minutes late."
https://www.grubhub.com/restaurant/davis-sushi-restaurant-1260-lake-blvd-unit-103-davis/553901,"Great food, and large portion sizes. The salmon is tasty!"
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Flavors were good but the food was cold and it took almost two hours from order to delivery.
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Not authentic but absolutely slaps
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Food is amazing but I would say it’s super salty. The chicken soup is so salty and so was the birria fried rice.
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,"Food was great. Everything was ready. Unfortunately, utensils weren't included although requested."
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,The food was very good. Fresh. Tasty.
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Red88 is fantastic
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,"Seems fine.  The drive took 56 minutes to come 10 minutes though.  I even called and said he was going the wrong way, and it still took 20 minutes after that.  He went all over town first."
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,The restaurant is great. Just wish food had arrived in the proper time frame
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,We asked for noodles with bokchoy and without sprouts. We got the opposite.
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Food is delicious as always
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Food was excellent!
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,It just took over an hour to get my food which was a bummer
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,The food is always delicious!
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,New and very good
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Grubhub driver was very nice 🙃
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,"We always get the chicken soup. Tonight we decided to add the potstickers. Everything tasted amazing, delivery was on time. Great customer service thank you."
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,"We ordered the chicken noodle soup tonight and it was amazing and our driver ""delivered."" It was on time and delicious."
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,"Food was delayed. Took an hr and a half. Food portions were smaller from before. I understand things cost more but the prices of the food are already higher than usual so isnt that accounted for? If not, then i think prices should increase versus making portions smaller + increase in prices."
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,The food was good
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,"The food  was great! We always get the chicken noodle soup, the whole family loves it especially when we are a little under the weather. 5 stars 😀"
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Very good although I wish they could profit more through grubhub
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Excellent food and good variety
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Great! Love the food
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,It was great!
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,the food was great (asian style fries are amaaaaazing) and i'll def eat there again
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,gr8t food n drinks
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,"The food was good, but it was a bummer that they forgot to put in the silverware and the driver didn't check...."
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Think the noodles were a little greasy and not much chicken. The pig fries were good!
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Good vegan options!!
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,The potatoes were hard and the portions were small
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,The driver was great. He called us about 10 minutes before our expected delivery time to tell us that the restaurant had yet to start our food. That part was pretty disappointing.
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Absolute worst. The email says my order is delivered but it wasn't. There is no picture or text sent to me that the order was delivered. I tried to call Grubhub but they were having technical difficulty. I wasted my 17 dollars I even tipped the driver which I shouldn't have.
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,"Food was Delicious and hot and ready when we arrived to pick it up! Crab Wontons are Yummy, would Recommend. Pot Stickers are on point. We also tried the, Spicy BBQ pork Ramen (if you get it as a noddle dish and not the ramen, it is good just doesnt pack as much flavor as expected), as well as the Red 88 Fried Rice, which was by far the best item we ordered. If your looking for a Asian Style meal in the area, Red 88 Noodle Bar Will not Disappoint."
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,"Love it. Good variety of Asian-style cuisines, and unique amongst what's around"
https://www.grubhub.com/restaurant/red-88-noodle-bar-223-g-st-davis/1962093,Third time ordering from Red 88 - we love it!
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Always a great place to order when I am in Sacramento.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,"Great, but I was missing my utensils to eat the food."
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Great vegan restaurant!  Thank you!
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,It was delicious!
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Delicious food! Perfectly packaged!
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Good restaurant. Will order again.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,The food is so good! Such a great vegan option here!
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Food was delicious! Delivery was on time and courteous.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,"Delicious food, thoughtfully packaged"
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,It was fun to get to eat vegan food that isn't traditionally vegan.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Excellent service and food
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Wish there was some chili oil or spicy sauce with the order. Did not finish the Hot & Sour soup. It had too much vinegar and smelled strange. Everything else was very good.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Delicious vegan food.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,I love it
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Food was very good
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,"Coconut curry tasted watered down and had no flavor 

Ham fried rice was good 

We asked for utensils and didn’t receive any. It would have been nice to have sauces as well to punch up some of the lacking flavors from the food."
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,My favorite vegan restaurant.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,It very flavorful
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,This was a great transaction and I am appreciative of the full process but want to make sure to say THANK YOU to the driver for making sure that the delivery went smooth. The food was tasty and enjoyed immensely.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,It's great vegan food
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,The customer was great and the food was ready quickly!
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Love it. One of my all time favorites.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,I was unable to eat the food because the request for utensils was missed (and I checked off the box).  Staying in a local hotel and I don't typically pack utensils in my luggage.  What a bust and lack of service.  Would not use Vegan Deadly Sins or Grubhub customer service assistance because that is a total waste of your time!
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,I love that everything is vegan.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,It was delicious
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,"Fresh ingredients, delicious dishes and always good"
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Great vegan and gluten free options. Fresh produce used.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Great choice for vegans
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Very fresh and cooked perfectly.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,"I hadcthe General Tao Chicken Tso Chicken,. and it was better than I expected."
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,It is great that it has a gluten-free part of menu. I wish grub hub had a list of restaurants that have gluten free menu sections.
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,Always love the complimentary sesame balls they give out
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,So good! Will definitely order from here again:
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,The only issue was the driver left my food on the ground and did not bother to ring the bell!!
https://www.grubhub.com/restaurant/vegan-deadly-sins-900-15th-st-sacramento/2211476,"Good food, tasted great."
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,Food was cold and unedible
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,They have great savory food.
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,"Food was excellent but when it was delivered, it was somewhat of a mess. We ordered sushi (obviously) but when we opened the packages, the food and sauces were all over the place. As if the food fell over."
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,Got both vegetarian roll and they were alright. Wasn't a fan of the mushrooms on the farm to and some of my 24 carrot pieces were almost all rice.
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,I love it
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,The food was terrible we couldn't eat it. Please refund.
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,It's always great
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,"Really loved the unique sushi selection at WeDaShii! Our favorites were the veggie roll with garlic aioli, the rice-free roll and the Phili Roll. Also loved the quality and quantity of the vegetable tempura.  If you are a mushroom fan you will love the veggie tempura selection."
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,Food was to be ready 7:25-7:35. Got there by 7:20 and was told it’d be 10 min. but ended up waiting 35 min. There were no updates from the staff.
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,Good food fresh
https://www.grubhub.com/restaurant/wedashii-1010-18th-st-sacramento/6146872,"The rolls were messy and falling apart, the presentation nor appealing and the Rolls were thrown everywhere"
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,Food wasn't good
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,Food wasn't good today
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,Pretty good but the beef was frozen solid and I needed to microwave it
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,They forgot my extra egg roll but the food is so good I'll forgive them
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,Good as usual!
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,Really good food
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,Food was super yummy!! Best pho I’ve had in a while.
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,"The driver was late and the food was cold. The restaurant was one time. But the driver seemed to spend an awful lot of time in Davis in one area, which gives the impression of him picking up another order."
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,I found a short hair in the soup.
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,"Classic pho, broth is rich and delicious. Delivery was smooth and fast."
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,"Love pho, their broth is so good."
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,Everything was good except the fried chicken wings on the appetizer menu. They were overcooked to the point where they were very hard and super crispy and dried out all the way to the bone. I will try this restaurant again just not the chicken wings.
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,"Good stuff, as usual."
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,"Delicious, but food was barely warm still. It was soup."
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,Wait way too long
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,Good food that's reasonably priced :)
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,Food was pretty tasty although the meat is a little bit overcooked and dry. They also forgot to include the extra eggroll I ordered.
https://www.grubhub.com/restaurant/pho-king-4-226-3rd-st-davis/5683000,It was very good
https://www.grubhub.com/restaurant/pho-tasty-301-g-st-davis/7443272,Always has great food !
https://www.grubhub.com/restaurant/pho-tasty-301-g-st-davis/7443272,Good but sometimes they skimp on the greenery
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,I like Jack's Urban Eats. I eat there often
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,I want a refund
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,The restaurant is great 👍
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,So consistently great!
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,It's good. Fries should be chrisper
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Overpriced and small portion
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Consistently good food.
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,"Excellent restaurant, friendly service, good and filling food."
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,There was no chicken and the chicken salad I ordered
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Fine but Grubhub did not apply my coupon code
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,The food wasn't as good as usual so it was disappointing
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,"Ordered chicken club, but received turkey club instead 😕. Salad was good though 👍🏼"
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Good restaurant. Generally excellent food. Tri tip was disappointing.
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,"Disappointed in this order. Food was made improperly plus o ordered a coke and received a Diet Coke instead, which is annoying because they charge over $4 for the soda and I didn't get what I wanted"
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Food was excellent
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Generally the food is good. Todays order was incorrect such as the cheese on the broccoli that we had asked not be included. Then the driver rang our doorbell even though we asked for contactless which made the dog bark and caused general chaos in our house as we were trying to work
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,I ordered for a friend d recovering from surgery so I didn't eat the food
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Love the food
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,The food was delicious!
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,I love the food from jacks urban eats. It's consistently good
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,The driver didn't ring the doorbell as requested. I have no idea how long my food sat outside. Good thing I did not order a hot meal!
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,"It's ok, not our favorite"
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Delicious fresh and healthy bowl
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,The fries were wet and soggy instead of being crispy. The sauce was bad and there was barely and chili sauce. This is usually one of my favorite foods ever. Never again the food was so bad
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Great tasting food!
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,The urban fries (one of the two items I ordered) came completely cold
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Great and fast
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Love the restaurant sorry they didn't make the sandwich the way we ordered it. The food is quality and tasty.
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,It was fine
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Love the food
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,I flipping LOVE it!!!
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Good food and prepared according to our request!
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,It is very good
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,The food was cold
https://www.grubhub.com/restaurant/jacks-urban-eats-1321-w-covell-blvd-davis/2127430,Food is mediocre
