Restaurant Name,Item Name,Price
Star KTV Lounge & Tea Hub,House Fried Chicken 1/2 招牌炸子雞 1/2,$16.95 
Star KTV Lounge & Tea Hub,House Fried Chicken 招牌炸子雞,$28.95 
Star KTV Lounge & Tea Hub,House Soy Sauce Chicken 1/2 金牌豉油雞 1/2,$16.95 
Star KTV Lounge & Tea Hub,House Soy Sauce Chicken 金牌豉油雞,$28.95 
Star KTV Lounge & Tea Hub,Kung Pao Chicken 宮保雞,$15.95 
Star KTV Lounge & Tea Hub,MAGGIE DUCK CHIN 美極鴨下巴(8),$17.95 
Star KTV Lounge & Tea Hub,Orange Chicken 香橙雞,$15.95 
Star KTV Lounge & Tea Hub,Poached Chicken Half 白切雞半只,$16.95 
Star KTV Lounge & Tea Hub,Poached Chicken Whole 白切雞一隻,$28.95 
Star KTV Lounge & Tea Hub,Roasted Duck 1/2 明爐燒鴨 1/2,$18.95 
Star KTV Lounge & Tea Hub,Roasted Duck 明爐燒鴨,$32.95 
Star KTV Lounge & Tea Hub,Sichuan Style Chicken 川椒雞,$15.95 
Star KTV Lounge & Tea Hub,Sweet Sour Chicken 甜酸雞,$15.95 
Star KTV Lounge & Tea Hub,ASPARAGUS SHRIMPS IN BLK BEANS 鼓汁蘆筍蝦,$17.95 
Star KTV Lounge & Tea Hub,BRAISED TOFU COD FILLET 紅燒豆腐班腩煲,$18.95 
Star KTV Lounge & Tea Hub,CLAMS IN BLACK BEAN SAUCE 豉汁炒蜆,$18.95 
Star KTV Lounge & Tea Hub,COD FILLED IN BLACK BEAN SAUCE 豉汁班球,$17.95 
Star KTV Lounge & Tea Hub,FILLET EGGPLANT POT 鱈魚茄子煲,$17.95 
Star KTV Lounge & Tea Hub,FRIED LONGLEY FISH 干煎龍利魚,$24.95 
Star KTV Lounge & Tea Hub,GARLIC SHRIMP VERMICELLI POT 蒜蓉粉絲蝦,$17.95 
Star KTV Lounge & Tea Hub,GOLDEN SHRIMP 金沙蝦,$18.95 
Star KTV Lounge & Tea Hub,PAN FRIED LONGLEY FISH FILLET 骨香龍利球,$32.95 
Star KTV Lounge & Tea Hub,SALT PEPPER ASPARAGUS SHRIMP 椒鹽蘆筍蝦,$18.95 
Star KTV Lounge & Tea Hub,SALT PEPPER COD FILLET 椒鹽班球,$17.95 
Star KTV Lounge & Tea Hub,SALT PEPPER SHRIMP 椒鹽大蝦,$17.95 
Star KTV Lounge & Tea Hub,SALTY FISH CHICKEN TOFU POT 咸魚雞粒豆腐煲,$17.95 
Star KTV Lounge & Tea Hub,SEAFOOD TOFU POT 海鮮豆腐煲,$17.95 
Star KTV Lounge & Tea Hub,SHRIMP IN LOBSTER SAUCE 蝦龍糊,$17.95 
Star KTV Lounge & Tea Hub,SHRIMP IN MAGGIE SAUCE 美極皇蝦,$17.95 
Star KTV Lounge & Tea Hub,SPICY HOT SHRIMP 香辣蝦,$17.95 
Star KTV Lounge & Tea Hub,STIR FRY SEAFOOD IN XO SAUCE XO炒三鮮,$18.95 
Star KTV Lounge & Tea Hub,WALNUT SHRIMP 核桃蝦,$18.95 
Denny's,Bacon,$5.99+
Denny's,Grilled Ham Slice,$5.39 
Denny's,Egg,$5.09+
Denny's,Biscuit and Gravy,$4.49 
Denny's,Slices of Toast,$5.09+
Denny's,Buttermilk Biscuits,$4.79 
Denny's,English Muffin,$4.79+
Denny's,Seasoned Red-Skinned Potatoes,$4.59 
Denny's,Fresh Seasonal Fruit,$5.39 
Denny's,Sausage Gravy,$1.19 
Denny's,Classic Sampler,$17.19 
Denny's,Boneless Chicken Wings,$14.39+
Denny's,Mozzarella Cheese Sticks,$14.09 
Denny's,Premium Chicken Tenders,$12.99 
Denny's,Zesty Nachos,$16.59 
Teaspoon,White Grape Oolong Tea,$6.90 
Teaspoon,Rose Petal Oolong Tea,$6.90 
Teaspoon,Osmanthus Oolong Tea,$6.90 
Teaspoon,Jasmine Green Tea,$6.90 
Teaspoon,Hojicha Green Tea,$6.90 
Teaspoon,Genmaicha Green Tea,$6.90 
Teaspoon,Rooibos Herbal Tea,$6.90 
Teaspoon,House Milk Tea (includes 5 Drinks),$33.00 
Teaspoon,Liquid Gold (includes 5 Drinks),$33.00 
Teaspoon,Creamy Jasmine (includes 5 Drinks),$33.00 
Teaspoon,Taro Lover (includes 5 Drinks),$33.00 
Teaspoon,Black Sugar Assam (includes 5 Drinks),$33.00 
Teaspoon,"Option A - 5 Drinks, 6 Macarons",$48.00 
Teaspoon,"Option B - 5 Drinks, 2 Lemon Bar, 2 Macarons, 2 Chocolate Brownie",$55.00 
Teaspoon,Chocolate Brownie 10 pc,$40.00 
Teaspoon,Marshmallow Bar 10 pc,$33.00 
Teaspoon,Uglies Chips 10 pc,$28.00 
Kabab Corner,Chicken Haleem,$11.99 
Kabab Corner,Chicken Keema Masala,$13.99 
Kabab Corner,Chicken Palak,$11.99 
Kabab Corner,Chicken Kofta Curry,$13.99 
Kabab Corner,Chicken Shashlik,$15.99 
Kabab Corner,Chicken Chili,$12.99 
Kabab Corner,Goat Curry,$14.99 
Kabab Corner,Goat Karahi,$15.99 
Kabab Corner,Mutton Curry,$13.99 
Kabab Corner,Mutton Karahi,$13.99 
Kabab Corner,Mutton Korma,$13.99 
Kabab Corner,Mutton Achari,$13.99 
Kabab Corner,Mutton Palak,$13.99 
Kabab Corner,Fish Tandoori,$11.99 
Kabab Corner,Fish Pakora,$11.99 
Kabab Corner,Shrimp Masala,$13.99 
Kabab Corner,Fish Masala,$13.99 
Kabab Corner,Veggie Chow Mein,$8.99 
Papa Murphy's,Dairy-Free Cheese Herb Chicken Mediterranean - Baking Required,$19.00+
Papa Murphy's,Dairy-Free Cheese Garden Veggie - Baking Required,$17.00+
Papa Murphy's,Dairy-Free Greek Pepperoni - Baking Required,$18.99+
Papa Murphy's,Dairy-Free Tuscan Chicken & Sausage - Baking Required,$18.99+
Papa Murphy's,Dairy-Free Cheese Mini Murph® Pepperoni - Baking Required,$6.99 
Papa Murphy's,Dairy-Free Cheese Mini Murph® Cheese - Baking Required,$6.99 
Papa Murphy's,Dairy-Free Cheese Big Murphy's Stuffed - Baking Required,$26.99+
Papa Murphy's,Dairy-Free Cheese Chicago-Style Stuffed- Baking Required,$26.99+
Papa Murphy's,Dairy-Free Cheese 5-Meat Stuffed - Baking Required,$26.99+
Papa Murphy's,Dairy-Free Cheese Chicken Bacon Stuffed- Baking Required,$26.99+
Papa Murphy's,Create Your Own Stuffed - Baking Required,$23.99+
Papa Murphy's,Big Murphy's Stuffed - Baking Required,$23.99+
Papa Murphy's,Chicago-Style Stuffed - Baking Required,$23.99+
Papa Murphy's,5-Meat Stuffed - Baking Required,$23.99+
Papa Murphy's,Chicken Bacon Stuffed - Baking Required,$23.99+
Taqueria La Garita Mexican Food ,Chips & Salsa,$10.00 
Taqueria La Garita Mexican Food ,Camarones A La Cora,$18.99 
Taqueria La Garita Mexican Food ,Camarones A La Diabla,$18.99 
Taqueria La Garita Mexican Food ,Camarones Al Mojo De Ajo,$17.99 
Insomnia Cookies,Oatly,$6.00 
Insomnia Cookies,Coca-Cola ®️,$5.50 
Insomnia Cookies,Coca-Cola Zero Sugar ®️,$5.50 
Insomnia Cookies,Powerade ®️,$5.50 
Casa Jalisco,Asada Fries.,$11.49 
Casa Jalisco,Nachos,$11.49 
ShareTea Davis,Pearl Ice Cream (OREO),$6.61 
ShareTea Davis,Pearl Ice Cream (STRAWBERRY),$6.04 
ShareTea Davis,Pearl Ice Cream (MANGO),$6.04 
ShareTea Davis,Pearl Ice Cream (BROWN SUGAR),$6.04 
ShareTea Davis,Pearl Ice Cream (HONEY),$6.04 
ShareTea Davis,Classic Milk Tea,$6.61 
ShareTea Davis,Honey Milk Tea,$6.89 
ShareTea Davis,Classic Coffee (Water Base),$6.89 
ShareTea Davis,Coffee Milk Tea (Tea Base),$6.89 
ShareTea Davis,Classic Pearl Milk Tea (Boba),$7.48 
ShareTea Davis,Hokkaido Pearl Milk Tea (Boba),$7.88 
ShareTea Davis,Okinawa Pearl Milk Tea (Boba),$7.88 
ShareTea Davis,Taro Pearl Milk Tea (Boba),$7.88 
ShareTea Davis,Thai Pearl Milk Tea (Boba),$7.88 
ShareTea Davis,Mango Green Milk Tea,$8.04 
ShareTea Davis,Matcha Red Bean Milk Tea,$8.04 
ShareTea Davis,QQ Happy Family Milk Tea,$8.04 
Pressed Retail,Hilma Functional Tonic | Trust Your Gut,$7.94 
Pressed Retail,Detox Tonic,$7.94 
Pressed Retail,Immunity Tonic,$7.94 
Pressed Retail,Cold Pressed Celery Juice,$7.94 
Pressed Retail,Greens 1 | Cucumber Celery Juice,$7.94 
Pressed Retail,Greens 1.5 | Spinach Kale Juice,$7.94 
Pressed Retail,Greens 2 | Apple Lemon Kale Juice,$7.94 
Pressed Retail,Greens 3 | Spinach Ginger Juice,$7.94 
Pressed Retail,Greens 4 | Celery Lemon Cayenne Juice,$7.94 
Pressed Retail,Roots 1,$7.94 
Pressed Retail,Roots 2,$7.94 
Pressed Retail,Roots 3,$7.94 
Jamba Juice,Purely Carrot™,$16.50+
Jamba Juice,Ginger Lemon Cayenne,$6.25 
Jamba Juice,Ginger Orange Cayenne,$6.25 
T4 Davis ,Online_Strawberry Banana Smoothie,$7.25 
T4 Davis ,Online_Winter Melon,$6.25 
T4 Davis ,Online_Winter Melon Lemon,$6.25 
T4 Davis ,Online_Honey Aloe,$6.75 
T4 Davis ,Online_Honey Grass Jelly,$6.75 
T4 Davis ,Online_Kumquat Lemon,$6.25 
T4 Davis ,Online_Elegant Rose Aloe,$6.25 
T4 Davis ,Online_Ginger Milk Tea (Hot Only),$7.25 
T4 Davis ,Online_Ginger Tea (Hot Only),$7.25 
Country West Liquor,7UP - 2L Bottle/Single,$4.99 
Country West Liquor,Canada Dry Club Soda - 1L Bottle/Single,$4.99 
Country West Liquor,Snapple Peach Tea - 16 oz Bottle/Single,$4.99 
Country West Liquor,Gatorade Orange - 28 oz Bottle/Single,$3.99 
Country West Liquor,Monster Energy Ultra Blue - 16 oz Can/Single,$3.99 
Country West Liquor,Cheetos Flamin Hot - 3.38 oz Bag/Single,$3.99 
Country West Liquor,Hubba Bubba Bubble Tape Awesome Original - 2 oz/Single,$2.99 
Country West Liquor,Sour Patch Kids Watermelon - 3.6 oz/Single,$2.99 
Country West Liquor,5 Gum Peppermint Cobalt - 15 Piece/Single,$3.99 
Country West Liquor,Fritos Flavor Twists Honey BBQ - 3-4 oz Bag/Single,$3.99 
Country West Liquor,Pringles Sour Cream & Onion - 5.5 oz/Single,$4.99 
Country West Liquor,Sour Punch Straws - 4.5 oz/Single,$3.99 
Country West Liquor,Doritos Dinamita Chile Lemón - 11.25 oz/Single,$3.99 
Country West Liquor,Eclipse Sugarfree Gum Spearmint - 0.60 OZ Pack/Single,$3.99 
Country West Liquor,Trident Watermelon Twist - 14 Pieces/Single,$3.99 
Country West Liquor,Chex Mix Savory Traditional Snack Mix - 3.75 oz Bag/Single,$4.99 
Country West Liquor,Reese's Peanut Butter Cups - 2.8 oz King Size/Single,$3.99 
Country West Liquor,Trident Original - 14 Pieces/Single,$3.99 
Country West Liquor,Oreo's - 2.4 oz/Single,$3.99 
Country West Liquor,Munchies Cheese Fix - 3 oz/Single,$3.99 
Country West Liquor,Chester's Hot Fries - 4 oz/Single,$3.99 
Country West Liquor,Pure Organic Chocolate Brownie  - 20.40 OZ Box/Single,$6.99 
Country West Liquor,Grandma's Peanut Butter Cookies - 2.5 oz/2 Pack,$2.99 
Country West Liquor,Wrigley's Orbit Sugarfree Gum Spearmint - 0.95 OZ Box/Single,$3.99 
Country West Liquor,5 Gum Spearmint Rain - 15 Piece/Single,$3.99 
Country West Liquor,Cheetos Crunchy - 3.5 oz Bag/Single,$3.99 
Country West Liquor,Fritos Chili Cheese Flavored Corn Chips - 4.25 oz/Single,$3.99 
Country West Liquor,Hershey's Candy Bar Cookies'n'Crème - 1.55 OZ Foil Wrapper/Single,$2.99 
Country West Liquor,5 Gum Watermelon Prism - 15 Piece/Single,$3.99 
Country West Liquor,Grandma's Chocolate Brownie Cookies - 2.5 oz/2 Pack,$2.99 
Country West Liquor,Hubba Bubba Max Outrageous Original - 5 Pieces/Single,$2.99 
Country West Liquor,Pringles Original - 5.2 oz/Single,$4.99 
Country West Liquor,Cheetos Flamin Hot Limón - 3.38 oz/Single,$3.99 
Country West Liquor,Tic Tac Wintergreen - 1 oz/Single,$2.99 
Country West Liquor,5 Gum Wintermint Ascent - 15 Piece/Single,$3.99 
Loop Neighborhood Market,Skittles Tear N Share  4oz,$3.24 
Loop Neighborhood Market,Skittles Wild Berry Ks 4oz,$3.24 
Loop Neighborhood Market,Kind Bar Dk Choc Nuts Sea Salt 1.4oz,$3.49 
Loop Neighborhood Market,Quest Bar Choc Chip Ckie Dough  2.12oz,$4.69 
Loop Neighborhood Market,Met Rx Big 100 Supr Cookie Crnch 3.52oz,$5.35 
Loop Neighborhood Market,David Snflwr Sds Rsod  5.25oz,$3.11 
Loop Neighborhood Market,David Snflwr Sds Jumbo Orig  5.25oz,$3.11 
Loop Neighborhood Market,Wonderful Pistachios Swt Chili  4.5oz,$6.24 
Loop Neighborhood Market,Wonderful Pistachios  5oz,$6.24 
Loop Neighborhood Market,Snak Club SV Cape Cd Trl Mx 6oz,$7.61 
Loop Neighborhood Market,Snak Club Energizer Trail Mix Resealable  6.75oz,$5.24 
Loop Neighborhood Market,Planters Big Bag Salted Peanuts 6oz,$3.49 
Loop Neighborhood Market,Planters Big Bag Cashews Salt  3oz,$4.24 
Loop Neighborhood Market,Planters Big Bag  H R Cashews  3oz,$4.24 
Loop Neighborhood Market,Old Trapper Jerky Trad Peppered 10oz,$27.24 
Loop Neighborhood Market,Cheetos Crunchy Flamin' Hot Small Bag,$2.89 
Loop Neighborhood Market,Cheetos Crunchy Flamin' Hot Limon 8.5oz,$6.49 
Loop Neighborhood Market,Keebler Club Crackers 5.25oz,$3.69 
Loop Neighborhood Market,Cheez-It White Cheddar 7oz,$3.69 
Loop Neighborhood Market,Cheez-It Orig  7oz,$5.49 
Loop Neighborhood Market,Snyders Peanut Butter Filled Pieces 5oz,$4.69 
Loop Neighborhood Market,Snyders Honey Mustard Onion Pretzel 5oz,$3.49 
Loop Neighborhood Market,KrackCorn Popcorn 4oz,$4.39 
Loop Neighborhood Market,Bugles Ranch  3oz,$3.39 
Loop Neighborhood Market,Bugles Original  3oz,$3.39 
Starbucks,Iced Black Tea,$4.15+
Starbucks,Iced Black Tea Lemonade,$4.75+
Starbucks,Iced Green Tea,$4.15+
Starbucks,Iced Green Tea Lemonade,$4.75+
Starbucks,Iced Peach Green Tea,$4.75+
Starbucks,Iced Peach Green Tea Lemonade,$5.15+
Starbucks,Iced Passion Tango® Tea,$4.15+
Starbucks,Iced Passion Tango® Tea Lemonade,$4.75+
Starbucks,Matcha Crème Frappuccino® Blended Beverage,$7.15+
Starbucks,Strawberry Açaí Lemonade Refresher,$6.55+
Starbucks,Mango Dragonfruit Lemonade Refresher,$6.55+
Starbucks,Blackberry Sage Lemonade Refresher,$7.15+
Starbucks,Pink Drink,$6.55+
Starbucks,Dragon Drink®,$6.55+
Starbucks,Midnight Drink,$7.15+
Starbucks,Strawberry Açaí Refresher,$5.75+
Starbucks,Mango Dragonfruit Refresher,$5.75+
Starbucks,Blackberry Sage Refresher,$6.55+
Loop Neighborhood Market,KrackCorn Popcorn 4oz,$4.39 
Loop Neighborhood Market,Snyders Honey Mustard Onion Pretzel 5oz,$3.49 
Loop Neighborhood Market,Snyders Peanut Butter Filled Pieces 5oz,$4.69 
Loop Neighborhood Market,Cheez-It Orig  7oz,$5.49 
Loop Neighborhood Market,Cheez-It White Cheddar 7oz,$3.69 
Loop Neighborhood Market,Keebler Club Crackers 5.25oz,$3.69 
Loop Neighborhood Market,Hot Pocket Pizza Pepperoni Super 8 oz.,$3.99 
Loop Neighborhood Market,Hillshire Genoa Salame Small Plate 2.76 oz.,$4.99 
Loop Neighborhood Market,Hillshire Ids Cheese Small Plate 2.76 oz.,$4.99 
Loop Neighborhood Market,Om Lunchable Turkey Cheddar Cracker 3.2 oz/,$5.49 
Loop Neighborhood Market,Om Lunchable Ham Cheddar 3.2 oz.,$5.49 
Loop Neighborhood Market,Volpi Roltini Mozzarella Prsc 1.5 oz.,$2.69 
Loop Neighborhood Market,Volpi Mozzarella Spicy Salami 1.5 oz.,$2.69 
Loop Neighborhood Market,Volpi Roltini Moz Pep 1.5 oz.,$2.69 
Loop Neighborhood Market,Hillshire Small Plates Prosciutto 2.4oz,$4.99 
Loop Neighborhood Market,Don Miguel Bomb Beef Bean Cheese  14oz,$4.74 
Loop Neighborhood Market,Don Miguel Bomb Beef Bean Cheese Green Chili  14oz,$4.74 
Loop Neighborhood Market,Don Miguel Bomb Spicy Red Hot Beef Bean  14oz,$4.49 
Loop Neighborhood Market,Loop Chicken Caesar Wrap,$7.49 
Loop Neighborhood Market,Loop Greek Style Veggie Wrap,$7.49 
Loop Neighborhood Market,Loop Southwest Style Chicken Wrap,$7.49 
Loop Neighborhood Market,Loop Cheeseburger,$7.49 
Loop Neighborhood Market,Loop Beef Tamale,$3.79 
Loop Neighborhood Market,Loop Chicken Tamale,$3.79 
Loop Neighborhood Market,Loop Chorizo Tamale,$3.79 
Loop Neighborhood Market,Loop Chunky Burrito,$4.99 
Loop Neighborhood Market,Loop Chupa Cabra Burrito,$4.99 
Loop Neighborhood Market,Loop El Moro Burrito,$4.99 
Loop Neighborhood Market,Loop Fuego Burritos,$4.99 
Loop Neighborhood Market,Loop Gorda Burrito,$4.99 
Loop Neighborhood Market,Loop Chef Salad,$7.86 
Loop Neighborhood Market,Loop Chicken Caesar Salad,$7.86 
Loop Neighborhood Market,Loop 3 Meat Italian Sandwiches,$9.99 
Loop Neighborhood Market,Loop Chicken Salad Sandwiches,$6.29 
Loop Neighborhood Market,Loop Egg Salad Sandwiches,$6.29 
Loop Neighborhood Market,Loop Ham Swiss Sandwiches,$7.49 
Loop Neighborhood Market,Loop The Supreme Sandwiches,$9.99 
Loop Neighborhood Market,Loop Tuna Salad Sandwiches,$6.29 
Loop Neighborhood Market,Loop Turkey Cheddar Sandwiches,$7.49 
Loop Neighborhood Market,Loop Canadian Bacon English Muffin,$5.69 
Loop Neighborhood Market,Loop Sausage Biscuit,$5.69 
Loop Neighborhood Market,Loop Turkey Cheddar Croissant,$8.19 
Loop Neighborhood Market,Loop Sausage Croissant,$6.69 
Loop Neighborhood Market,"Breakfast Sandwich (Sausage, Egg, Cheese)",$4.99 
Power Market 3027,Crushed Ice,$3.67+
Power Market 3027,Lucky Charms Cup,$2.06 
Power Market 3027,Cinnamon Toast Crunch Cup,$2.06 
Power Market 3027,Honey Nut Cheerios Cup,$2.06 
Power Market 3027,Captain Crunch Cup,$2.06 
Power Market 3027,Digiorno's Pizza Thin Crust,$8.73 
Power Market 3027,Digiorno Pepperoni Personal,$4.93 
Power Market 3027,Starbucks Frappuccino,$4.24 
Power Market 3027,Yerba Mate,$3.44 
Power Market 3027,Pedialyte Fruit Flavored,$10.34 
Power Market 3027,Gatorade Cool Blue,$2.06 
Power Market 3027,Gatorade Glacier Freeze,$2.06 
Power Market 3027,Gatorade Orange,$2.06 
Power Market 3027,Aquafina 1.5l,$2.52 
Power Market 3027,Nestle Pure Life,$6.89 
Power Market 3027,Power-C Dragonfruit Vitamin Water 32oz,$2.86 
Power Market 3027,Core Hydration,$2.98 
Power Market 3027,Refresh Tropical Mango Vitamin Water 32oz,$2.86 
Power Market 3027,Fiji Water 1.5 liter,$3.78 
Loop Neighborhood Market,Trolli Bite Crawler Eggs 4 oz.,$2.74 
Loop Neighborhood Market,Sour Patch soft and Chewy 5 oz.,$2.74 
Loop Neighborhood Market,Kind Bar Dk Choc Nuts Sea Salt 1.4oz,$3.49 
Loop Neighborhood Market,Quest Bar Choc Chip Ckie Dough  2.12oz,$4.69 
Loop Neighborhood Market,Met Rx Big 100 Supr Cookie Crnch 3.52oz,$5.35 
Loop Neighborhood Market,Old Trapper Jerky Trad Peppered 10oz,$27.24 
Loop Neighborhood Market,Planters Big Bag  H R Cashews  3oz,$4.24 
Loop Neighborhood Market,Planters Big Bag Cashews Salt  3oz,$4.24 
Loop Neighborhood Market,Planters Big Bag Salted Peanuts 6oz,$3.49 
Loop Neighborhood Market,Snak Club Energizer Trail Mix Resealable  6.75oz,$5.24 
Loop Neighborhood Market,Snak Club SV Cape Cd Trl Mx 6oz,$7.61 
Loop Neighborhood Market,Wonderful Pistachios  5oz,$6.24 
Loop Neighborhood Market,Wonderful Pistachios Swt Chili  4.5oz,$6.24 
Loop Neighborhood Market,David Snflwr Sds Jumbo Orig  5.25oz,$3.11 
Loop Neighborhood Market,David Snflwr Sds Rsod  5.25oz,$3.11 
Loop Neighborhood Market,Mike Ike  5oz,$2.24 
Loop Neighborhood Market,Milk Duds  5oz,$2.99 
Loop Neighborhood Market,Redvines  5oz,$3.24 
Loop Neighborhood Market,Skittles Tear N Share  4oz,$3.24 
Loop Neighborhood Market,Skittles Wild Berry Ks 4oz,$3.24 
Loop Neighborhood Market,Kinder Joy .7oz,$3.24 
Loop Neighborhood Market,Keebler Club Crackers 5.25oz,$3.69 
Loop Neighborhood Market,Cheez-It White Cheddar 7oz,$3.69 
Loop Neighborhood Market,Cheez-It Orig  7oz,$5.49 
Loop Neighborhood Market,Snyders Peanut Butter Filled Pieces 5oz,$4.69 
Loop Neighborhood Market,Snyders Honey Mustard Onion Pretzel 5oz,$3.49 
Loop Neighborhood Market,KrackCorn Popcorn 4oz,$4.39 
Loop Neighborhood Market,Bugles Ranch  3oz,$3.39 
Loop Neighborhood Market,Bugles Original  3oz,$3.39 
Loop Neighborhood Market,Cheetos Crunchy Flamin' Hot Limon 8.5oz,$6.49 
Loop Neighborhood Market,Southern Recipe Pine Chile Ancho Pork Rinds  2oz,$2.89 
Loop Neighborhood Market,Southern Recipe Kimichi Bbq Pork Rind 2oz,$2.89 
Loop Neighborhood Market,Cheetos Crunchy Flamin' Hot Small Bag,$2.89 
